ano;cod_municipio;rd;nm_municipio;gre;cod_escola;nm_escola;tp_escola;p_em;nota_lp;nota_mt;nota_saep;idepe;mat_3em;tdi_3em;TP_LOCALIZACAO;IN_INTERNET;IN_NOTURNO;IN_EJA;QT_MAT_BAS;QT_MAT_MED_INT;QT_MAT_BAS_FEM;QT_MAT_BAS_MASC;QT_MAT_BAS_BRANCA;TX_MAT_MED_INT
2016;2609808;Sertão do São Francisco;Orocó;Sertão do Médio São Francisco;26146967;ESCOLA BEM-TE-VI;REGULAR;0,94;4,22;3,9;4,06;3,8;;14,7;Rural;1;1;1;660;0;356;304;19;0
2016;2609907;Sertão do Araripe;Ouricuri;Sertão do Araripe;26006138;ESCOLA DOM IDILIO JOSE SOARES;REGULAR;0,78;3,65;3,73;3,69;2,87;;42,5;Urbana;1;1;1;2026;0;1154;872;153;0
2016;2609907;Sertão do Araripe;Ouricuri;Sertão do Araripe;26006499;ESCOLA PROFESSOR TELESFORO SIQUEIRA;REGULAR;0,9;3,94;3,87;3,91;3,5;;36,8;Urbana;1;1;0;1092;0;605;487;44;0
2016;2610004;Mata Sul;Palmares;Mata Sul;26101602;ESCOLA DA FRATERNIDADE PALMARENSE;REGULAR;0,96;3,7;3,75;3,73;3,57;;18,4;Urbana;1;1;1;422;0;221;201;46;0
2016;2610004;Mata Sul;Palmares;Mata Sul;26101203;ESCOLA DR PEDRO AFONSO DE MEDEIROS;REGULAR;0,8;3,88;3,19;3,53;2,83;;83,6;Urbana;1;1;1;409;0;269;140;34;0
2016;2610004;Mata Sul;Palmares;Mata Sul;26101610;ESCOLA MAQUINISTA AMARO MONTEIRO;REGULAR;0,89;3,13;3,85;3,49;3,12;;26,9;Rural;1;1;1;371;0;214;157;54;0
2016;2610004;Mata Sul;Palmares;Mata Sul;26101599;ESCOLA PROFESSOR ELISEU PEREIRA DE MELO;REGULAR;0,93;3,75;3,75;3,75;3,5;;51,6;Urbana;1;1;1;259;0;122;137;18;0
2016;2610004;Mata Sul;Palmares;Mata Sul;26167158;ESCOLA PROFESSORA GALTEMIR LINS;REGULAR;0,81;4,37;4,55;4,46;3,61;;38,3;Urbana;1;1;1;527;0;282;245;45;0
2016;2610202;Agreste Central;Panelas;Agreste Centro Norte;26148021;ESCOLA ESTADUAL GREGORIO BEZERRA - PANELAS;REGULAR;0,98;3,84;4,37;4,11;4,03;;46,7;Urbana;1;1;0;960;111;496;464;214;0,115625
2016;2610400;Sertão Central;Parnamirim;Sertão Central;26010607;ESCOLA EUCLIDES DA CUNHA;REGULAR;0,99;3,82;4,07;3,94;3,89;;22,2;Urbana;1;1;0;545;0;274;271;170;0
2016;2610400;Sertão Central;Parnamirim;Sertão Central;26010348;ESCOLA RAIMUNDO BATISTA ANGELIM;REGULAR;0,95;3,52;4,28;3,9;3,71;;30,1;Urbana;1;1;0;813;22;442;371;145;0,027060270602706
2016;2610509;Agreste Setentrional;Passira;Vale do Capibaribe;26070782;ESCOLA CONEGO FERNANDO PASSOS;REGULAR;0,94;4,94;5,12;5,03;4,75;;20,5;Urbana;1;1;0;645;0;351;294;173;0
2016;2610509;Agreste Setentrional;Passira;Vale do Capibaribe;26135400;ESCOLA ESTADUAL PROFESSORA MARIZA JOSE BARBOSA DA SILVA;REGULAR;0,97;3,8;4,38;4,09;3,97;;19,8;Rural;1;1;1;420;0;222;198;66;0
2016;2610608;Mata Norte;Paudalho;Mata Norte;26091267;ESCOLA HERCULANO BANDEIRA;REGULAR;0,92;3,76;3,93;3,85;3,54;;28,7;Urbana;1;1;1;854;0;457;397;135;0
2016;2610608;Mata Norte;Paudalho;Mata Norte;26091542;ESCOLA JOAO CAVALCANTI PETRIBU;REGULAR;0,87;3,65;3,6;3,63;3,15;;34,5;Urbana;1;1;1;930;0;516;414;140;0
2016;2610608;Mata Norte;Paudalho;Mata Norte;26169975;ESCOLA JOSE ANTONIO FAGUNDES;REGULAR;0,77;4,09;4,01;4,05;3,14;;28,4;Rural;1;1;1;805;0;400;405;77;0
2016;2610707;Metropolitana Recife;Paulista;Metropolitana Norte;26117258;ESCOLA CUSTODIO PESSOA;REGULAR;0,93;4,26;4,59;4,43;4,1;;37,3;Urbana;1;1;1;939;0;479;460;42;0
2016;2610707;Metropolitana Recife;Paulista;Metropolitana Norte;26117045;ESCOLA DANTAS BARRETO;REGULAR;0,97;3,68;3,99;3,83;3,71;;13,5;Urbana;1;1;0;1078;0;592;486;168;0
2016;2610707;Metropolitana Recife;Paulista;Metropolitana Norte;26115913;ESCOLA DR LUIZ CABRAL DE MELO;REGULAR;0,97;3,97;4,02;4;3,88;;27,1;Urbana;1;1;1;977;0;503;474;76;0
2016;2610707;Metropolitana Recife;Paulista;Metropolitana Norte;26136489;ESCOLA ESCRITOR JOSE DE ALENCAR;REGULAR;0,92;4,79;4,51;4,65;4,29;;7,4;Urbana;1;1;1;347;225;187;160;38;0,648414985590778
2016;2610707;Metropolitana Recife;Paulista;Metropolitana Norte;26115883;ESCOLA ESTADUAL DE PAULISTA;REGULAR;0,98;4,74;4,73;4,74;4,66;;10,3;Urbana;1;1;1;1045;0;535;510;83;0
2016;2610707;Metropolitana Recife;Paulista;Metropolitana Norte;26117010;ESCOLA ESTADUAL SAO JOSE;REGULAR;0,96;3,85;3,64;3,75;3,61;;21,4;Urbana;1;1;1;479;0;246;233;24;0
2016;2610707;Metropolitana Recife;Paulista;Metropolitana Norte;26115964;ESCOLA GOVERNADOR ERALDO GUEIROS LEITE;REGULAR;0,93;3,87;3,56;3,71;3,45;;40;Urbana;1;1;1;654;0;322;332;33;0
2016;2610707;Metropolitana Recife;Paulista;Metropolitana Norte;26117274;ESCOLA MANUEL BASTOS TIGRE;REGULAR;0,94;3,91;4,21;4,06;3,81;;38,7;Urbana;1;1;0;628;0;307;321;42;0
2016;2610707;Metropolitana Recife;Paulista;Metropolitana Norte;26116308;ESCOLA PRESIDENTE CASTELO BRANCO;REGULAR;0,96;3,51;3,76;3,64;3,5;;44,1;Urbana;1;1;1;823;0;405;418;50;0
2016;2610707;Metropolitana Recife;Paulista;Metropolitana Norte;26116359;ESCOLA PROF JOSE BRASILEIRO VILA NOVA;REGULAR;0,93;3,74;3,76;3,75;3,49;;37,1;Urbana;1;1;1;1388;0;694;694;59;0
2016;2610707;Metropolitana Recife;Paulista;Metropolitana Norte;26116367;ESCOLA PROFESSORA GENEROSA GIL PEREZ;REGULAR;0,98;4,34;4,03;4,18;4,08;;10,4;Urbana;1;1;1;1080;0;550;530;37;0
2016;2610707;Metropolitana Recife;Paulista;Metropolitana Norte;26116383;ESCOLA PROFESSORA MARIA ALVES MACHADO;REGULAR;0,94;3,42;3,71;3,56;3,34;;19,5;Urbana;1;1;1;1230;0;659;571;78;0
2016;2610707;Metropolitana Recife;Paulista;Metropolitana Norte;26116391;ESCOLA PROFESSORA ZULMIRA DE PAULA ALMEIDA;REGULAR;0,98;4,29;3,91;4,1;4,03;;33;Urbana;1;1;1;991;0;476;515;65;0
2016;2610707;Metropolitana Recife;Paulista;Metropolitana Norte;26116413;ESCOLA RADIALISTA LUIZ QUEIROGA;REGULAR;0,96;4,8;4,17;4,49;4,3;;17,6;Urbana;1;1;1;926;0;440;486;98;0
2016;2610707;Metropolitana Recife;Paulista;Metropolitana Norte;26117088;ESCOLA WALFRIDO ADVINCULA;REGULAR;0,95;4,19;3,75;3,97;3,76;;17,6;Rural;1;1;1;461;0;235;226;59;0
2016;2610806;Agreste Meridional;Pedra;Sertão do Moxotó-Ipanema;26048078;ESCOLA AMALIA CAVALCANTI DA COSTA LIMA;REGULAR;0,99;3,59;3,65;3,62;3,59;;37,5;Urbana;1;1;1;657;0;359;298;42;0
2016;2610905;Agreste Central;Pesqueira;Sertão do Moxotó-Ipanema;26058952;ESCOLA ELIZEU ARAUJO;REGULAR;0,85;3,41;3,92;3,67;3,1;;48,8;Urbana;1;1;1;550;0;278;272;115;0
2016;2610905;Agreste Central;Pesqueira;Sertão do Moxotó-Ipanema;26058960;ESCOLA ESTADUAL CRISTO REI;REGULAR;0,96;3,69;3,74;3,72;3,56;;43,7;Urbana;1;1;0;897;0;515;382;253;0
2016;2610905;Agreste Central;Pesqueira;Sertão do Moxotó-Ipanema;26058812;ESCOLA PROFESSOR ARRUDA MARINHO;REGULAR;1;3,5;3,72;3,61;3,61;;39,6;Urbana;1;1;1;529;0;288;241;37;0
2016;2611002;Sertão de Itaparica;Petrolândia;Sertão do Submédio São Francisco;26042037;ESCOLA DE JATOBA;REGULAR;0,92;4,14;4,04;4,09;3,77;;21,3;Urbana;1;1;1;667;12;372;295;90;0,0179910044977511
2016;2611002;Sertão de Itaparica;Petrolândia;Sertão do Submédio São Francisco;26042045;ESCOLA DELMIRO GOUVEIA ENSINO FUNDAMENTAL E MEDIO;REGULAR;0,98;4,08;4,12;4,1;4,01;;52,9;Urbana;1;1;1;485;58;228;257;24;0,119587628865979
2016;2611002;Sertão de Itaparica;Petrolândia;Sertão do Submédio São Francisco;26154358;ESCOLA ICO MANDANTES;REGULAR;1;3,86;3,97;3,92;3,92;;20,4;Rural;1;1;1;492;7;258;234;51;0,0142276422764228
2016;2611002;Sertão de Itaparica;Petrolândia;Sertão do Submédio São Francisco;26042169;ESCOLA LOGRADOURO;REGULAR;0,97;3,52;2,94;3,23;3,13;;58,3;Rural;1;1;1;169;0;80;89;5;0
2016;2611002;Sertão de Itaparica;Petrolândia;Sertão do Submédio São Francisco;26042312;ESCOLA SAO FRANCISCO;REGULAR;1;3,49;4,15;3,82;3,82;;31,4;Rural;1;0;0;220;0;100;120;16;0
2016;2611101;Sertão do São Francisco;Petrolina;Sertão do Médio São Francisco;26138875;ANEXO I DO COLEGIO DA POLICIA MILITAR PETROLINA;REGULAR;0,89;5,95;6,94;6,45;5,75;;3,1;Urbana;1;0;0;500;0;253;247;101;0
2016;2611101;Sertão do São Francisco;Petrolina;Sertão do Médio São Francisco;26035340;ESCOLA ANTONIO CASSIMIRO;REGULAR;0,87;4,17;4,28;4,23;3,69;;29,6;Urbana;1;1;0;820;0;418;402;77;0
2016;2611101;Sertão do São Francisco;Petrolina;Sertão do Médio São Francisco;26035502;ESCOLA ANTONIO NUNES DOS SANTOS;REGULAR;0,78;4,28;4,36;4,32;3,38;;34,4;Rural;1;1;1;553;0;266;287;32;0
2016;2611101;Sertão do São Francisco;Petrolina;Sertão do Médio São Francisco;26034298;ESCOLA ANTONIO PADILHA;REGULAR;0,73;4,39;4,51;4,45;3,25;;30,7;Urbana;1;1;1;1372;0;752;620;84;0
2016;2611101;Sertão do São Francisco;Petrolina;Sertão do Médio São Francisco;26035561;ESCOLA DOM ANTONIO CAMPELO;REGULAR;0,85;4,05;4,23;4,14;3,52;;31,9;Urbana;1;1;1;989;0;507;482;162;0
2016;2611101;Sertão do São Francisco;Petrolina;Sertão do Médio São Francisco;26034328;ESCOLA DOM AVELAR BRANDAO VILELA;REGULAR;0,82;3,74;3,65;3,69;3,04;;60,9;Rural;1;1;1;467;0;255;212;81;0
2016;2611101;Sertão do São Francisco;Petrolina;Sertão do Médio São Francisco;26034336;ESCOLA DOM MALAN;REGULAR;0,88;4,2;4,24;4,22;3,7;;22,8;Urbana;1;1;1;544;0;305;239;81;0
2016;2611101;Sertão do São Francisco;Petrolina;Sertão do Médio São Francisco;26034344;ESCOLA DR DIEGO REGO BARROS;REGULAR;0,89;4,47;4,29;4,38;3,9;;32,8;Rural;1;1;1;261;0;136;125;13;0
2016;2611101;Sertão do São Francisco;Petrolina;Sertão do Médio São Francisco;26034360;ESCOLA EDSON NOLASCO;REGULAR;0,81;3,93;4,04;3,99;3,23;;38,2;Rural;1;1;0;548;0;282;266;65;0
2016;2611101;Sertão do São Francisco;Petrolina;Sertão do Médio São Francisco;26140179;ESCOLA ENEIDE COELHO PAIXAO CAVALCANTI;REGULAR;1;3,56;3,54;3,55;3,55;;51,5;Urbana;1;1;1;1087;0;537;550;100;0
2016;2611101;Sertão do São Francisco;Petrolina;Sertão do Médio São Francisco;26036207;ESCOLA ERIKA THAYNARA DA SILVA LEITE;REGULAR;0,73;4,08;3,72;3,9;2,86;;48,2;Rural;1;1;1;501;0;279;222;9;0
2016;2611101;Sertão do São Francisco;Petrolina;Sertão do Médio São Francisco;26034310;ESCOLA ESTADUAL DE ALTERNANCIA;REGULAR;0,87;3,86;3,95;3,91;3,38;;27,6;Urbana;1;1;1;311;0;136;175;12;0
2016;2611101;Sertão do São Francisco;Petrolina;Sertão do Médio São Francisco;26035553;ESCOLA ESTADUAL DE APLICACAO PROFESSORA VANDE DE SOUZA FERREIRA;REGULAR;0,94;5,61;6,25;5,93;5,56;;10,2;Urbana;1;0;0;725;0;395;330;247;0
2016;2611101;Sertão do São Francisco;Petrolina;Sertão do Médio São Francisco;26140128;ESCOLA FERNANDO IDALINO BEZERRA;REGULAR;0,79;4,67;4,19;4,43;3,48;;91,1;Urbana;1;1;0;322;0;301;21;24;0
2016;2611101;Sertão do São Francisco;Petrolina;Sertão do Médio São Francisco;26035600;ESCOLA GERCINO COELHO;REGULAR;0,86;4,24;4,26;4,25;3,64;;33,7;Urbana;1;1;0;720;1;391;329;111;0,00138888888888889
2016;2611101;Sertão do São Francisco;Petrolina;Sertão do Médio São Francisco;26036118;ESCOLA JESUINO ANTONIO DAVILA;REGULAR;0,73;4,39;4,17;4,28;3,13;;37,8;Urbana;1;1;1;903;0;483;420;99;0
2016;2611101;Sertão do São Francisco;Petrolina;Sertão do Médio São Francisco;26035367;ESCOLA JOAO BATISTA DOS SANTOS;REGULAR;0,83;3,95;4,35;4,15;3,44;;60;Urbana;1;1;1;920;0;468;452;39;0
2016;2611101;Sertão do São Francisco;Petrolina;Sertão do Médio São Francisco;26034425;ESCOLA JOAQUIM ANDRE CAVALCANTI;REGULAR;0,72;4,26;4,82;4,54;3,28;;42,2;Urbana;1;1;0;1536;0;727;809;93;0
2016;2611101;Sertão do São Francisco;Petrolina;Sertão do Médio São Francisco;26177927;ESCOLA MALAQUIAS MENDES DA SILVA;REGULAR;0,97;5,29;6,69;5,99;5,82;;11,3;Rural;1;1;1;588;0;306;282;217;0
2016;2611101;Sertão do São Francisco;Petrolina;Sertão do Médio São Francisco;26036169;ESCOLA MANOEL MARINHO;REGULAR;0,92;3,67;4,04;3,85;3,54;;30,1;Rural;1;1;1;516;0;282;234;88;0
2016;2611101;Sertão do São Francisco;Petrolina;Sertão do Médio São Francisco;26213800;ESCOLA MANOEL MESSIAS BARBOSA;REGULAR;0,77;3,83;4,33;4,08;3,14;;26,3;Rural;1;1;0;468;0;230;238;11;0
2016;2611101;Sertão do São Francisco;Petrolina;Sertão do Médio São Francisco;26034441;ESCOLA MARECHAL ANTONIO ALVES FILHO;REGULAR;0,96;5,07;5,05;5,06;4,85;;20,9;Urbana;1;0;0;895;0;499;396;163;0
2016;2611101;Sertão do São Francisco;Petrolina;Sertão do Médio São Francisco;26034832;ESCOLA MONTEIRO LOBATO - PETROLINA;REGULAR;0,93;3,97;4,36;4,16;3,87;;41,5;Rural;1;1;1;771;0;388;383;14;0
2016;2611101;Sertão do São Francisco;Petrolina;Sertão do Médio São Francisco;26034476;ESCOLA MOYSES BARBOSA;REGULAR;0,97;4,38;4,42;4,4;4,25;;36,4;Urbana;1;1;1;1022;0;507;515;105;0
2016;2611101;Sertão do São Francisco;Petrolina;Sertão do Médio São Francisco;26036223;ESCOLA NOSSA SENHORA APARECIDA - PETROLINA;REGULAR;0,84;4,14;4,36;4,25;3,57;;48,6;Rural;1;1;1;870;0;448;422;118;0
2016;2611101;Sertão do São Francisco;Petrolina;Sertão do Médio São Francisco;26036134;ESCOLA NUCLEO DE MORADORES - 11;REGULAR;0,86;3,81;4,27;4,04;3,47;;40;Rural;1;1;1;667;0;340;327;18;0
2016;2611101;Sertão do São Francisco;Petrolina;Sertão do Médio São Francisco;26036177;ESCOLA NUCLEO DE MORADORES - 6;REGULAR;0,79;3,42;3,96;3,69;2,92;;45,9;Rural;1;1;1;447;0;210;237;40;0
2016;2611101;Sertão do São Francisco;Petrolina;Sertão do Médio São Francisco;26036215;ESCOLA NUCLEO DE MORADORES - 9;REGULAR;0,94;3,75;3,88;3,81;3,58;;50;Rural;1;1;0;364;1;197;167;33;0,00274725274725275
2016;2611101;Sertão do São Francisco;Petrolina;Sertão do Médio São Francisco;26036193;ESCOLA NUCLEO DE MORADORES-7;REGULAR;0,82;3,37;3,48;3,42;2,8;;45,6;Rural;1;1;1;548;0;271;277;20;0
2016;2611101;Sertão do São Francisco;Petrolina;Sertão do Médio São Francisco;26035979;ESCOLA PADRE LUIZ CASSIANO;REGULAR;0,96;5,16;5;5,08;4,88;;19,7;Urbana;1;1;1;982;0;504;478;119;0
2016;2611101;Sertão do São Francisco;Petrolina;Sertão do Médio São Francisco;26035049;ESCOLA PADRE MANOEL DE PAIVA NETTO;REGULAR;0,87;4,27;4,29;4,28;3,74;;43,6;Urbana;1;1;1;795;0;424;371;153;0
2016;2611101;Sertão do São Francisco;Petrolina;Sertão do Médio São Francisco;26035073;ESCOLA POETA CARLOS DRUMOND DE ANDRADE;REGULAR;0,79;3,76;4,08;3,92;3,1;;21;Rural;1;1;1;746;0;384;362;73;0
2016;2611101;Sertão do São Francisco;Petrolina;Sertão do Médio São Francisco;26036010;ESCOLA POETA JOSE RAULINO SAMPAIO;REGULAR;1;4,69;4,41;4,55;4,55;;26,3;Urbana;1;1;1;475;0;217;258;39;0
2016;2611101;Sertão do São Francisco;Petrolina;Sertão do Médio São Francisco;26036045;ESCOLA PROFESSOR HUMBERTO SOARES;REGULAR;0,86;4,54;4,55;4,54;3,9;;22,7;Urbana;1;0;0;311;0;165;146;43;0
2016;2611101;Sertão do São Francisco;Petrolina;Sertão do Médio São Francisco;26036037;ESCOLA PROFESSOR SIMAO AMORIM DURANDO;REGULAR;0,83;4,67;4,46;4,56;3,78;;28,1;Urbana;1;1;1;1391;0;686;705;177;0
2016;2611101;Sertão do São Francisco;Petrolina;Sertão do Médio São Francisco;26035146;ESCOLA PROFESSORA ADELINA ALMEIDA;REGULAR;0,92;3,91;4,04;3,97;3,66;;46,7;Urbana;1;1;1;1136;0;576;560;95;0
2016;2611101;Sertão do São Francisco;Petrolina;Sertão do Médio São Francisco;26035138;ESCOLA PROFESSORA WILMA WZELY CUNHA COELHO AMORIM;REGULAR;0,66;3,29;3,98;3,64;2,41;;63,2;Rural;1;1;1;566;0;282;284;39;0
2016;2611101;Sertão do São Francisco;Petrolina;Sertão do Médio São Francisco;26036266;ESCOLA SAO JOSE - PETROLINA;REGULAR;0,98;3,92;4,06;3,99;3,92;;40,9;Rural;1;1;0;281;0;147;134;10;0
2016;2611533;Sertão do Pajeú;Quixaba;Sertão do Alto Pajeú;26018977;ESCOLA TOME FRANCISCO DA SILVA;REGULAR;0,93;5,91;7,34;6,63;6,18;;6,6;Rural;1;0;0;759;0;400;359;293;0
2016;2611606;Metropolitana Recife;Recife;Recife Norte;26122120;COLEGIO DA POLICIA MILITAR DE PERNAMBUCO;REGULAR;0,94;4,72;5,75;5,23;4,9;;11,3;Urbana;1;0;0;1389;0;650;739;169;0
2016;2611606;Metropolitana Recife;Recife;Recife Sul;26123479;ESCOLA ALBERTO TORRES;REGULAR;0,93;4,93;4,69;4,81;4,46;;24,5;Urbana;1;1;0;1038;0;528;510;210;0
2016;2611606;Metropolitana Recife;Recife;Recife Sul;26124440;ESCOLA ASSIS CHATEAUBRIAND;REGULAR;0,71;3,46;3,65;3,56;2,53;;39,8;Urbana;1;1;0;750;0;394;356;136;0
2016;2611606;Metropolitana Recife;Recife;Recife Sul;26127571;ESCOLA BARROS CARVALHO;REGULAR;0,89;3,86;3,84;3,85;3,42;;39,9;Urbana;1;1;1;1103;0;556;547;168;0
2016;2611606;Metropolitana Recife;Recife;Recife Norte;26126010;ESCOLA CAIO PEREIRA;REGULAR;0,77;3,93;3,92;3,92;3,01;;34;Urbana;1;1;1;1161;0;595;566;176;0
2016;2611606;Metropolitana Recife;Recife;Recife Norte;26126052;ESCOLA CORONEL OTHON;REGULAR;0,88;4,18;3,97;4,07;3,57;;43,2;Urbana;1;1;1;1130;0;574;556;158;0
2016;2611606;Metropolitana Recife;Recife;Recife Sul;26119730;ESCOLA DE APLICACAO DO RECIFE - FCAP UPE;REGULAR;0,96;7,05;8,16;7,61;7,28;;2,5;Urbana;1;0;0;239;0;119;120;72;0
2016;2611606;Metropolitana Recife;Recife;Recife Norte;26126125;ESCOLA DOM BOSCO - RECIFE;REGULAR;0,81;3,92;4,02;3,97;3,21;;51,4;Urbana;1;1;1;1465;0;713;752;242;0
2016;2611606;Metropolitana Recife;Recife;Recife Sul;26126141;ESCOLA DONA MARIA TERESA CORREA;REGULAR;0,83;3,66;3,74;3,7;3,07;;37;Urbana;1;1;1;866;0;428;438;148;0
2016;2611606;Metropolitana Recife;Recife;Recife Norte;26128160;ESCOLA DOUTOR FABIO CORREA;REGULAR;0,97;3,63;3,83;3,73;3,63;;23,9;Urbana;1;1;1;1001;0;481;520;194;0
2016;2611606;Metropolitana Recife;Recife;Recife Norte;26128179;ESCOLA DR FRANCISCO PESSOA DE QUEIROZ;REGULAR;0,93;3,73;3,6;3,66;3,42;;54,1;Urbana;1;1;1;1089;0;523;566;98;0
2016;2611606;Metropolitana Recife;Recife;Recife Sul;26124580;ESCOLA ELEANOR ROOSEVELT;REGULAR;0,81;4,2;4,14;4,17;3,38;;49;Urbana;1;1;0;943;0;473;470;138;0
2016;2611606;Metropolitana Recife;Recife;Recife Sul;26124599;ESCOLA ENEIDA RABELLO;REGULAR;0,87;4;4,12;4,06;3,53;;64,5;Urbana;1;1;1;1227;0;559;668;209;0
2016;2611606;Metropolitana Recife;Recife;Recife Norte;26126150;ESCOLA ERUNDINA NEGREIROS DE ARAUJO;REGULAR;0,9;4,02;4,05;4,04;3,62;;50;Urbana;1;1;1;420;0;200;220;56;0
2016;2611606;Metropolitana Recife;Recife;Recife Sul;26125013;ESCOLA GERCINO DE PONTES;REGULAR;0,94;4,38;4,22;4,3;4,05;;28,6;Urbana;1;0;0;543;0;287;256;72;0
2016;2611606;Metropolitana Recife;Recife;Recife Norte;26126206;ESCOLA GILBERTO FREYRE;REGULAR;0,88;3,41;3,29;3,35;2,94;;55,4;Urbana;1;1;1;523;0;251;272;42;0
2016;2611606;Metropolitana Recife;Recife;Recife Norte;26126214;ESCOLA GOV CARLOS DE LIMA CAVALCANTI;REGULAR;0,93;4,05;4,04;4,05;3,76;;44,7;Urbana;1;1;1;830;0;406;424;130;0
2016;2611606;Metropolitana Recife;Recife;Recife Norte;26122227;ESCOLA GOVERNADOR BARBOSA LIMA;REGULAR;0,94;4,36;4,58;4,47;4,2;;33,8;Urbana;1;1;1;1525;0;786;739;328;0
2016;2611606;Metropolitana Recife;Recife;Recife Sul;26127695;ESCOLA JOAQUIM XAVIER DE BRITO;REGULAR;0,93;3,98;4,1;4,04;3,74;;56;Urbana;1;1;0;952;0;514;438;109;0
2016;2611606;Metropolitana Recife;Recife;Recife Sul;26124645;ESCOLA JORNALISTA COSTA PORTO;REGULAR;0,96;3,71;4,03;3,87;3,73;;38,5;Urbana;1;1;0;1184;0;593;591;111;0
2016;2611606;Metropolitana Recife;Recife;Recife Sul;26123517;ESCOLA JOSE MARIANO;REGULAR;0,9;4,11;4,27;4,19;3,75;;37,3;Urbana;1;1;0;934;0;480;454;150;0
2016;2611606;Metropolitana Recife;Recife;Recife Sul;26124653;ESCOLA LAGOA ENCANTADA;REGULAR;0,87;4,38;4,62;4,5;3,9;;45,9;Urbana;1;1;1;1331;0;693;638;160;0
2016;2611606;Metropolitana Recife;Recife;Recife Norte;26120992;ESCOLA LICEU DE ARTES E OFICIOS;REGULAR;0,9;4,7;4,8;4,75;4,28;;7,6;Urbana;1;0;0;1042;0;563;479;305;0
2016;2611606;Metropolitana Recife;Recife;Recife Norte;26125650;ESCOLA LIONS DE PARNAMIRIM;REGULAR;0,98;4,33;4,14;4,24;4,15;;39,8;Urbana;1;1;1;967;0;460;507;98;0
2016;2611606;Metropolitana Recife;Recife;Recife Norte;26121344;ESCOLA LUIZ DELGADO;REGULAR;0,71;4,09;4,05;4,07;2,89;;28,1;Urbana;1;1;0;1653;0;918;735;207;0
2016;2611606;Metropolitana Recife;Recife;Recife Sul;26124670;ESCOLA MARECHAL EURICO GASPAR DUTRA;REGULAR;0,88;4,41;4,19;4,3;3,79;;52,3;Urbana;1;1;1;1688;0;851;837;218;0
2016;2611606;Metropolitana Recife;Recife;Recife Norte;26126290;ESCOLA MARIA AMALIA;REGULAR;1;3,47;3,61;3,54;3,54;;45,4;Urbana;1;1;1;868;0;411;457;106;0
2016;2611606;Metropolitana Recife;Recife;Recife Sul;26124874;ESCOLA MISSIONARIO SAO BENTO;REGULAR;1;3,92;3,77;3,84;3,84;;39,1;Urbana;1;1;1;751;0;372;379;89;0
2016;2611606;Metropolitana Recife;Recife;Recife Sul;26123533;ESCOLA MONSENHOR ALVARO NEGROMONTE;REGULAR;0,93;4,21;4,38;4,3;3,98;;50;Urbana;1;1;1;1605;0;801;804;155;0
2016;2611606;Metropolitana Recife;Recife;Recife Norte;26125943;ESCOLA MONSENHOR MANOEL MARQUES;REGULAR;0,92;4,03;4,01;4,02;3,71;;29,6;Urbana;1;1;1;939;0;452;487;47;0
2016;2611606;Metropolitana Recife;Recife;Recife Sul;26125358;ESCOLA MONTE VERDE;REGULAR;0,97;3,57;3,79;3,68;3,58;;54,4;Urbana;1;1;1;743;0;364;379;129;0
2016;2611606;Metropolitana Recife;Recife;Recife Norte;26126443;ESCOLA NOSSA SENHORA DE FATIMA - RN;REGULAR;0,86;4,12;3,85;3,98;3,44;;46,9;Urbana;1;0;0;326;0;165;161;20;0
2016;2611606;Metropolitana Recife;Recife;Recife Sul;26127474;ESCOLA PADRE DEHON;REGULAR;0,97;4,13;4,21;4,17;4,04;;61,5;Urbana;1;1;0;842;0;457;385;95;0
2016;2611606;Metropolitana Recife;Recife;Recife Norte;26128420;ESCOLA PEDRO CELSO;REGULAR;0,98;3,66;3,79;3,73;3,66;;27,7;Urbana;1;1;1;1547;0;820;727;156;0
2016;2611606;Metropolitana Recife;Recife;Recife Sul;26127423;ESCOLA PINTOR LAURO VILLARES;REGULAR;0,9;4,02;4,11;4,07;3,64;;61,9;Urbana;1;1;1;797;0;415;382;137;0
2016;2611606;Metropolitana Recife;Recife;Recife Norte;26121670;ESCOLA POETA MANUEL BANDEIRA;REGULAR;0,88;4,02;4,09;4,06;3,56;;21,5;Urbana;1;1;1;867;0;456;411;72;0
2016;2611606;Metropolitana Recife;Recife;Recife Sul;26123576;ESCOLA PRESIDENTE HUMBERTO CASTELO BRANCO;REGULAR;0,95;4,37;4,28;4,33;4,1;;9,5;Urbana;1;0;0;802;0;460;342;199;0
2016;2611606;Metropolitana Recife;Recife;Recife Sul;26125250;ESCOLA PROF FERNANDO MOTA;REGULAR;0,95;4,82;4,48;4,65;4,42;;29,4;Urbana;1;1;0;1374;0;725;649;171;0
2016;2611606;Metropolitana Recife;Recife;Recife Sul;26127431;ESCOLA PROF LEAL DE BARROS;REGULAR;0,85;3,9;3,97;3,93;3,35;;53,5;Urbana;1;1;0;1069;0;490;579;267;0
2016;2611606;Metropolitana Recife;Recife;Recife Norte;26122260;ESCOLA PROFESSOR MOTTA E ALBUQUERQUE;REGULAR;0,92;4,07;4,23;4,15;3,81;;16;Urbana;1;1;1;792;0;364;428;65;0
2016;2611606;Metropolitana Recife;Recife;Recife Sul;26120100;ESCOLA PROFESSORA INALDA SPINELLI;REGULAR;0,89;3,74;3,66;3,7;3,3;;51,3;Urbana;1;1;1;1017;0;533;484;128;0
